EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ApprovalDate,Approval Date,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ApprovalType,Approval Type,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,AssemblyCode,Assembly Code,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ConnectionPoint,Connection Point,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ConnectionVoltage,Connection Voltage,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,FuseCurrentRatings,Fuse Current Ratings,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,InverterManufacturer,Inverter Manufacturer,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,InverterModel,Inverter Model,VARCHAR(100),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,IssuedToProjectManager,Issued To Project Manager,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,PaymentReceived,Payment Received,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,Phase,Phase,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,PhaseColour,Phase Colour,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,QuoteExpired,Quote Expired,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,QuoteRequested,Quote Requested,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,QuoteSent,Quote Sent,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,RetailerAcceptance,Retailer Acceptance,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,RetailerAuthority,Retailer Authority,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ServiceMain,Service Main,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,IsClosed,Is Closed,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,Deleted,Deleted,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ControlledLoadRequired,Controlled Load Required,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,CapacityCharge,Capacity Charge,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
EXTERNALLYLOADEDTABLES,L_Salesforce_WorkOrders,Salesforce record types,Load Table,ContractingTotalPrice,Contracting Total Price,VARCHAR(64),,True,L_Salesforce_WorkOrders,,,,,,,0,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,CaseCode,Case Code,VARCHAR(64),,False,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,ID,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,CaseNumber,Case Number,INTEGER,,False,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,CaseNumber,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,Subject,Subject,VARCHAR(256),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,Subject,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,Status,Status,VARCHAR(64),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,Status,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,RecordTypeCode,Record Type Code,VARCHAR(64),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,RecordTypeID,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,Type,Type,VARCHAR(100),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,Type,"ISNULL(L_Salesforce_Cases.Type, 'Not Applicable')",,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,CreatedDate,Created Date,DATETIME,,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,CreatedDate,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,IsClosed,Is Closed,VARCHAR(24),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,IsClosed,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,IsDeleted,Is Deleted,VARCHAR(24),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,IsDeleted,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,ICPPremiseType,ICP Premise Type,VARCHAR(100),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,ICPPremiseType,"ISNULL(L_Salesforce_Cases.ICPPremiseType, 'Not Applicable')",,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,Priority,Priority,VARCHAR(64),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,Priority,,,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,LocationCode,Location Code,VARCHAR(64),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,LocationID,"ISNULL(L_Salesforce_Cases.LocationID, 'Unknown')",,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,Locality,Locality,VARCHAR(64),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,Locality,"ISNULL(L_Salesforce_Cases.Locality, 'Not Applicable')",,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,ReasonForClosure,Reason For Closure,VARCHAR(64),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,ReasonForClosure,"ISNULL(L_Salesforce_Cases.ReasonForClosure, 'Not Applicable')",,238,NULL,0,N
,I_SalesforceCases,Saleforce Case information,Stage Table,GoogleMaps,GoogleMaps,VARCHAR(100),,True,I_SalesforceCases,FROM     [TABLEOWNER].[L_Salesforce_Cases],EXTERNALLYLOADEDTABLES,L_Salesforce_Cases,GoogleMaps,"ISNULL(L_Salesforce_Cases.GoogleMaps, 'Not Applicable')",,238,NULL,0,N
