loc_name,obj_name,obj_desc,obj_type,col_name,col_desc,col_datatype,col_key_type,col_null,src_mapping_name,obj_join,src_obj_loc,src_obj_name,src_col_name,col_trans,hash_cols
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,AccountTerritory,is the name of the sales territory assigned to the account,varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,AccountTerritory,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,AccountOwner,is the name of the regional manager (sales rep) assigned to the account,varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,AccountOwner,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,ContractAccess,is the text description of which group of contracts the account may purchase from,varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,ContractAccess,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,Phone,is the primary phone number for the account,varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,Phone,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,Website,is the primary URL for the account,varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,Website,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,ExternalId,"is the unique ID for the account from an external system such as Bravo, CIMA, uConnect, or MS Dynamics",varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,ExternalId,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,VizientId,VizientId,int,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,"#,##0",Account,N,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,RegistrationId,RegistrationId,int,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,"#,##0",Account,N,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,AffiliatedSupplierId,AffiliatedSupplierId,int,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,"#,##0",Account,N,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,AffiliatedSupplierName,"is the name of the supplier who gave us the account, if we learned about (created) the account from a supplier report",varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,AffiliatedSupplierName,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,MembershipTypeName,is the text representation of whether the account should be shown on a membership report (Public) or not (Private),varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Account,MembershipTypeName,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,TerritoryId,TerritoryId,int,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,"#,##0",Account,N,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,TerritoryIdDirect,TerritoryIdDirect,int,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,"#,##0",Account,N,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,TerritoryIdFinancial,TerritoryIdFinancial,int,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,"#,##0",Account,N,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,OrganizationName,is the name of the organizational unit at OMNIA Partners.,varchar,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,Organization,OrganizationName,Y,
,vwPrivateSectorMembersAndAffiliateMembers,"Private sector member list OrganizationId <> National IPA. This view filters out Prime Advantage AccountType = ""MembersAffiiliate"" (original column type_id = 13). It also filters on AccountStatus = ""Active"". All other statuses are excluded from this view.",View,ReportingCustomerId,ReportingCustomerId,int,,Y,VWPRIVATESECTORMEMBERSANDAFFILIATEMEMBERS,,,"#,##0",Account,N,
,vwUC_UCMEDCenterAssociation,Y,View,AccountKey,AccountKey,int,,N,VWUC_UCMEDCENTERASSOCIATION,"where accountassociation.customerassociationid in ('23','74', '75', '76', '77', '78') and accountassociation.CUSTOMERASSOCIATIONGROUP='Fee Share",,"#,##0",AccountAssociation,N,
,vwUC_UCMEDCenterAssociation,Y,View,CustomerAssociation,TabularColumnType=6;Column;,varchar,,N,VWUC_UCMEDCENTERASSOCIATION,"where accountassociation.customerassociationid in ('23','74', '75', '76', '77', '78') and accountassociation.CUSTOMERASSOCIATIONGROUP='Fee Share",,N,N,N,
,vwUC_UCMEDCenterAssociation,Y,View,CustomerId,CustomerId,int,,Y,VWUC_UCMEDCENTERASSOCIATION,"where accountassociation.customerassociationid in ('23','74', '75', '76', '77', '78') and accountassociation.CUSTOMERASSOCIATIONGROUP='Fee Share",,"#,##0",AccountAssociation,N,
,Account_Territory_History,Load table from FORCE of customer accounts.,Stage Table,ForceId,"Unique identifier for an account. Commonly called the ""Force Id""",int,,N,ACCOUNT_TERRITORY_HISTORY,FROM [TABLEOWNER].[Account] Account~WHERE Account.ForceId IS NOT NULL~,,Account,ForceId,N,
,Account_Territory_History,Load table from FORCE of customer accounts.,Stage Table,DSSUpdateTime,Date and time the row was updated in the data warehouse.,TIMESTAMP,,Y,ACCOUNT_TERRITORY_HISTORY,FROM [TABLEOWNER].[Account] Account~WHERE Account.ForceId IS NOT NULL~,,,DSSUpdateTime,Y,
,Account_Territory_History,Load table from FORCE of customer accounts.,Stage Table,DSSCreateTime,Date and time the row was created in the data warehouse.,TIMESTAMP,,Y,ACCOUNT_TERRITORY_HISTORY,FROM [TABLEOWNER].[Account] Account~WHERE Account.ForceId IS NOT NULL~,,,DSSCreateTime,Y,
,Account_Territory_History,Load table from FORCE of customer accounts.,Stage Table,TerritoryId,,int,,Y,ACCOUNT_TERRITORY_HISTORY,FROM [TABLEOWNER].[Account] Account~WHERE Account.ForceId IS NOT NULL~,,Account,TerritoryId,N,
,Account_Territory_History,Load table from FORCE of customer accounts.,Stage Table,dss_load_date,Load date.,timestamp,,Y,ACCOUNT_TERRITORY_HISTORY,FROM [TABLEOWNER].[Account] Account~WHERE Account.ForceId IS NOT NULL~,,Account,dss_load_date,Y,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,DATE,,Date,,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,USER_ID,,varchar(16777216),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,USER_SUPPLIER,,varchar(16777216),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,EVENTACTION,,varchar(16777216),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,EVENTCATEGORY,,varchar(16777216),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,EVENTLABEL,,varchar(16777216),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,HOSTNAME,,varchar(16777216),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,TOTALEVENTS,,number(38),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,EVENT_COUNT_PER_USER,,"number(38,9)",,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,TOTALUSERS,,number(38),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_EVENTS_GA4,,Load Table,USER_NAME,,varchar(16777216),,Y,LOADGA_OPC_PD_EVENTS_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,DATE,,Date,,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,HOSTNAME,,varchar(16777216),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,USER_ID,,varchar(16777216),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,USER_NAME,,varchar(16777216),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,USER_SUPPLIER,,varchar(16777216),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,CONTACT_INVOKES,,number(38),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,EXPORTS,,number(38),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,FIRST_LOGINS,,number(38),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,SESSIONS,,number(38),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,SEARCHES,,number(38),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_PD_SUMMARY_GA4,,Load Table,LOGINS,,number(38),,Y,LOADGA_OPC_PD_SUMMARY_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,dss_record_source,Record source.,VARCHAR(80),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,DATE,,Date,,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,USER_NAME,,varchar(16777216),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,FORCE_ID,,varchar(16777216),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,USER_SUPPLIER,,varchar(16777216),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,EVENTLABEL,,varchar(16777216),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,EVENTACTION,,varchar(16777216),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,EVENT_DETAIL,,varchar(16777216),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,HOSTNAME,,varchar(16777216),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,TOTALEVENTS,,number(38),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,TOTAL_USERS,,number(38),,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,Load Table,EVENT_COUNT_PER_USER,,"number(38,9)",,Y,LOADGA_OPC_SALES_PAGE_AGENCY_DET_GA4,,,,,,
,LoadOMNIA_Score,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADOMNIA_SCORE,,,,,,
,LoadOMNIA_Score,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADOMNIA_SCORE,,,,,,
,LoadOMNIA_Score,,Load Table,MAXRECEIPTDATE,,timestamp,,Y,LOADOMNIA_SCORE,,,,,,
,LoadOMNIA_Score,,Load Table,FORCEID,,INT,,Y,LOADOMNIA_SCORE,,,,,,
,LoadOMNIA_Score,,Load Table,OMNIA_SCORE,,FLOAT,,Y,LOADOMNIA_SCORE,,,,,,
,LoadOMNIA_Score,,Load Table,OMNIA_SCORE_STATUS,,varchar(255),,Y,LOADOMNIA_SCORE,,,,,,
,LoadOMNIA_Score,,Load Table,OMNIA_SCORE_RANGE,,varchar(255),,Y,LOADOMNIA_SCORE,,,,,,
,LoadOMNIA_Score,,Load Table,OMNIASCORE_OLDFORMAT,,varchar(255),,Y,LOADOMNIA_SCORE,,,,,,
,LoadOPC_CUSTOMER_SIZE_BAND,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADOPC_CUSTOMER_SIZE_BAND,,,,,,
,LoadOPC_CUSTOMER_SIZE_BAND,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADOPC_CUSTOMER_SIZE_BAND,,,,,,
,LoadOPC_CUSTOMER_SIZE_BAND,,Load Table,ACCOUNT_TYPE,,varchar(100),,Y,LOADOPC_CUSTOMER_SIZE_BAND,,,,,,
,LoadOPC_CUSTOMER_SIZE_BAND,,Load Table,CUSTOMER_SIZE_CODE,,varchar(1),,Y,LOADOPC_CUSTOMER_SIZE_BAND,,,,,,
,LoadOPC_CUSTOMER_SIZE_BAND,,Load Table,CUSTOMER_SIZE_BAND,,varchar(100),,Y,LOADOPC_CUSTOMER_SIZE_BAND,,,,,,
,LoadOPC_CUSTOMER_SIZE_BAND,,Load Table,ID,,number(38),,Y,LOADOPC_CUSTOMER_SIZE_BAND,,,,,,
,LoadOPC_CUSTOMER_SIZE_BAND,,Load Table,ACCOUNTCLASSIFICATIONNAME,,varchar(100),,Y,LOADOPC_CUSTOMER_SIZE_BAND,,,,,,
,LoadOPC_CUSTOMERPOTENTIAL,,Load Table,LEVEL1FORCEID,,number(10),,Y,LOADOPC_CUSTOMERPOTENTIAL,,,,,,
,LoadOPC_CUSTOMERPOTENTIAL,,Load Table,FINANCIALREPORTINGSUPPLIERNAME,,varchar(255),,Y,LOADOPC_CUSTOMERPOTENTIAL,,,,,,
,LoadOPC_CUSTOMERPOTENTIAL,,Load Table,CONTRACTCATEGORY,,varchar(255),,Y,LOADOPC_CUSTOMERPOTENTIAL,,,,,,
,LoadOPC_CUSTOMERPOTENTIAL,,Load Table,CATEGORYMAXPOTENTIAL,,"number(18,4)",,Y,LOADOPC_CUSTOMERPOTENTIAL,,,,,,
,LoadOPC_CUSTOMERPOTENTIAL,,Load Table,REMAININGCATEGORYPOTENTIAL,,"number(18,4)",,Y,LOADOPC_CUSTOMERPOTENTIAL,,,,,,
,LoadOPC_CUSTOMERPOTENTIAL,,Load Table,REMAININGCATEGORYPOTENTIALPERC,,"number(7,2)",,Y,LOADOPC_CUSTOMERPOTENTIAL,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,__HEVO_ID,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,__HEVO_REPORT_DATE,,timestamp,,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,DATE,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,USER_ID,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,USER_SUPPLIER,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,EVENTACTION,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,EVENTCATEGORY,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,EVENTLABEL,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,HOSTNAME,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,TOTALEVENTS,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,UNIQUEEVENTS,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,__HEVO__INGESTED_AT,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,Load Table,__HEVO__LOADED_AT,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_EVENTS_GA,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,dss_record_source,Record source.,VARCHAR(64),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,__HEVO_ID,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,__HEVO_REPORT_DATE,,timestamp,,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,DATE,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,USER_ID,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,USER_NAME,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,USER_SUPPLIER,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,HOSTNAME,,varchar(16777216),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,SEARCHES,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,CONTACT_INVOKES,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,EXPORTS,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,FIRST_LOGINS,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,__HEVO__INGESTED_AT,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,__HEVO__LOADED_AT,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,Load Table,SESSIONCOUNT,,number(38),,Y,LOADOPC_PARTNER_DEVELOPMENT_SUMMARY_HEVO,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,dss_load_date,Load date.,TIMESTAMP,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,dss_record_source,Record source.,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,ACCOUNT_ID,,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,END_DATE,,TIMESTAMP_TZ,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_DIMENSION11,User Name,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_DIMENSION12,Supplier Id - Supplier Name,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_DIMENSION15,Event Detail,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_DIMENSION16,Force Id,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_EVENTACTION,,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_EVENTLABEL,,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_TOTALEVENTS,,number(38),,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,GA_UNIQUEEVENTS,,number(38),,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,PROFILE_ID,,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,START_DATE,,TIMESTAMP_TZ,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,WEB_PROPERTY_ID,,VARCHAR,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
,LoadOPC_Sales_Page_Agency_Detail,,Load Table,_SDC_BATCHED_AT,,TIMESTAMP_TZ,,Y,LOADOPC_SALES_PAGE_AGENCY_DETAIL,,,,,,
